Question,Feature,Chi,Higher Or Lower,Degrees of Freedom
Instagram,d1c,40.649760414781767,,1
WhatsApp,d1b,3.8026146546860042,,1
YouTube,d1g,0.43121900333917845,,1
Spotify,d1h,15.892461313968113,,1
Wikipedia,d1i,45.302488458400667,,1
Tumblr,d1j,8.663602745110266,,1
I find it easier to be myself online than when I am with people face-to-face,d2d,1.7982880524886855,,1
I talk about different things online than I do when speaking to people face-to-face,d2e,8.2647626123194229,,1
I talk about private things online which I do not talk about with people face-to-face,d2f,7.9998571483371901,,1
I feel safe on the internet,d2a,0.37102379369872568,,1
I find other people are kind and helpful on the internet,d2b,1.7222845644038305,,1
I know what to do if someone acts online in a way I don't like,d2c,47.188024351813539,,1
null,d12,42.331774839513308,,1
null,d13,0.11487702401340505,,1
Facebook/Messenger,d14a,54.516827657982489,,5
Skype,d14b,15.747733144326386,,5
Viber,d14c,16.12488061682533,,5
WeChat,d14d,10.801344960557293,,5
Instagram,d14e,38.884177249895899,,5
Twitter,d14f,41.67164039428809,,5
YouTube/Hangout (Google),d14g,21.428760948663935,,5
Minecraft,d15a,54.296516947454272,,1
Warcraft DOTA,d15b,1.0700404518566957,,1
DOTA 2,d15c,7.4042564725047431,,1
League of Legends,d15d,13.672309271381121,,1
Counterstrike,d15e,2.6826793471112662,,1
Others,d15f,8.6676844490982035,,1
null,d7a,28.593363627692444,,1
null,d7b,3.6387158460767464,,1
null,d7c,7.6095979624673378,,1
null,d8,3.6604945900495061,,1
A photo that clearly shows your face,d9a,19.75834323426519,,1
Your last name,d9b,7.5042875403683054,,1
Your address,d9c,25.346122652752161,,1
Your phone number,d9d,10.779590376984631,,1
Your school,d9e,80.093520777307987,,1
Your correct age,d9f,23.56581845238059,,1
An age that is not your real age,d9g,8.8182349783874692,,1
Places you've dined and visited,d9j,21.172096428427679,,1
Pictures showing whole body,d9k,9.5667400226881654,,1
null,d10,2.6412522797719449,,1
Looked for new friends or contacts on the internet,f1a,5.1661157495022509,,1
Sent my personal information (e.g.; my full name; address or phone number) to someone I have never met face-to-face,f1b,3.8228124689728613,,1
Added people to my friends or contacts I have never met face-to-face,f1c,4.2619506516603121,,1
Pretended to be a different kind of person online from who I really am,f1d,1.5750413626597082,,1
Sent a photo or video of myself to someone I have never met face-to-face,f1e,1.9450295529251718,,1
Post my current location and those I had been to,f1f,6.6176153895043797,,1
Post my new stuff and clothes,f1g,0.26424895024977757,,1
Post messages or love quotes that pertain to the boy/girl whom I have a crush on,f1h,16.039745940173198,,1
Seek to get acquainted or befriend persons who are Non-Filipinos (foreigners),f1i,1.4905352007970181,,1
Engage in chat activities with a person whom I only met on internet,f1j,9.9175058479160008,,1
Do video calls with a person whom I only met on internet,f1k,0.37999245624935379,,1
Receive offers or gifts online,f1l,0.21879985500080962,,1
null,f2,32.354413105994574,,1
null,f3,1.912086428098164,,1
null,f4,4.6743864743349572,,1
null,f5,2.1790476190476187,,1
I've met face to face with a person I just got acquainted on internet but is already known by my friends or relatives,f6a,3.8093804686053532,,1
I've met face to face with a person I just got acquainted on internet and who is totally unknown to anyone I personally know,f6b,3.820570551593391,,1
I've met with a foreigner (different nationality),f6c,1.6448246607477028,,1
I've personally met with an older person,f6d,0.9673545716794183,,1
I've met face to face with a person I just got acquainted on internet and she/he was accompanied by another girl/boy,f6e,3.0856074687664483,,1
I've met with another woman like myself whom i just got acquainted with on internet,f6f,5.0419934534612389,,1
I've met with another man like myself whom i just got acquainted with on internet,f6g,6.1123287134915039,,1
I've met with LGBT person (lesbian; gay; bisexual; transgender) whom i just got acquainted with on internet,f6h,6.9008614730240447,,1
null,f8,5.3011084507120456,,1
null,f11,26.390033795440008,,1
null,f12,4.6580475681388629,,1
null,f13,3.0163952230299058,,1
My mother or father (or step/foster mother or father),f14a,0.63496436796734423,,1
My brother or sister (orstep/foster/half siblings),f14b,0.83133194799463028,,1
Cousin,f14j,0.93551382030715469,,1
Aunt/Uncle,f14k,2.2643623981141459,,1
Grandfather/Grandmother,f14l,4.9233762272581139,,1
Nanny,f14m,0.50595273149941877,,1
A friend around my age,f14c,12.484885156144024,,1
Classmate,f14n,3.1579430476708992,,1
Boyfriend/Girlfriend,f14o,10.582648504251718,,1
A teacher,f14d,3.0829342082484934,,1
Someone whose job it is to help children,f14e,0.90341608210681312,,1
Godfather/Godmother,f14p,8.1411062549612829,,1
Priest/Pastor/Nun,f14q,3.692224719101123,,1
Neighbor,f14r,3.095659694292102,,1
Another adult I trust,f14f,0.72022511921339516,,1
Someone else,f14g,0.64484650922344078,,1
I didn't talk to anyone,f14h,0.44430032265661779,,1
Prefer not to say,f14i,4.5512128451993625,,1
null,f15,2.4936991841993104,,1
I ignored the problem or hoped the problem would go away by itself,f16a,4.7131535744460296,,1
I closed the window or app,f16b,1.162903353369187,,1
I felt a bit guilty about what went wrong,f16c,2.308450713088114,,1
I tried to get the other person to leave me alone,f16d,0.60327863182507091,,1
I tried to get back at the other person,f16e,1.528639970824305,,1
I stopped using the internet for a while,f16f,0.17065040472750886,,1
I deleted any messages from the other person,f16g,1.1779711646025899,,1
I changed my privacy/ contact settings,f16h,0.24255322486607159,,1
I blocked the person from contacting me,f16i,4.0531162486592232,,1
I reported the problem online  (e.g.; clicked on a ‘report abuse’ button; contacted an internet advisor or Internet Service Provider (ISP)),f16j,0.8590385559699063,,1
Other actions taken,f16k,6.1387722649214922,,1
null,f18,3.6072421991323802,,1
null,f19,6.4731476071123986,,1
null,f20a,14.596453424231282,,1
null,f20b,20.440744984780252,,1
By mobile phone calls,f21a,6.143023867860987,,1
By messages sent to me on my phone (SMS/TEXT or MMS),f21b,8.598489751556162,,1
On a social networking site (e.g. Facebook; Twitter etc.),f21c,2.9523259938637776,,1
On a media sharing platform (YouTube; Instagram; Flickr),f21d,0.58771751706078823,,1
By instant messaging (MSN; What’s app; Skype etc.),f21e,0.819444504249495,,1
In a chatroom,f21f,0.67276931260191353,,1
In an online game,f21g,2.1974722068154784,,1
Some other way,f21h,2.8186259571920202,,1
Prefer not to say,f21i,3.0977043158861335,,1
Nasty or hurtful messages were sent to me,f22a,25.741303770798488,,1
Nasty or hurtful messages were passed around or posted where others could see,f22b,1.6249779672210503,,1
I was left out or excluded from a group or activity on the internet,f22c,4.1517968119187705,,1
I was threatened on the internet,f22d,0.041002807347866418,,1
Other nasty or hurtful things happened to me on the internet,f22e,0.66993335827291933,,1
null,f23,2.1562477609257833,,1
null,f24,3.3468801833759194,,1
null,f25,6.1822844239234351,,1
null,f26a,1.9417212446672725,,1
null,f26b,6.5339586165198504,,1
By mobile phone calls,f27a,9.8144874096093595,,1
By messages sent by the phone (SMS/Text or MMS),f27b,2.7100272276742858,,1
On a social networking site (e.g.; Facebook; Twitter),f27c,3.2654695486662697,,1
By instant messaging (MSN; WhatsApp; Skype etc.),f27d,3.0419655563734516,,1
On a media sharing platform (YouTube; Instagram; Flickr),f27e,16.828803498906595,,1
In a chatroom,f27f,3.1927063702371492,,1
In an online game,f27g,1.0475249876386235,,1
Some other way,f27h,0.40401256818782605,,1
Prefer not to say,f27i,1.6571141277023629,,1
null,f28,103.43050694507869,,1
null,f29,10.320269449378321,,1
In a magazine or book,f31a,0.20693417262336444,,1
On television; film,f31b,5.4131843258589374,,1
Via a mobile phone; computer; tablet or anyother online device,f31c,6.4419301671100104,,1
On an online video sharing platform (e.g. YouTube; [add local examples]),f32d,0.83761298726300648,,1
On an online photo sharing platform (e.g. Instagram; Flickr; [add local examples]),f32e,0.60949976407528705,,1
On a social networking site (e.g. Facebook; Twitter; [add local examples]),f32f,7.9899388815871877,,1
In a chatroom,f32g,2.494181886468763,,1
In an online game,f32h,2.6448368620977929,,1
On an adult/X-rated website,f32i,3.5844826350356573,,1
By popups on the internet (unrequested windows that appear during web surfing),f32j,0.33566260142445725,,1
By instant messaging (MSN; WhatsApp; Skype; [add local examples]),f32k,0.044951987419921936,,1
By text (SMS); images (MMS); or otherwise on my mobile phone,f32l,0.81687087790581825,,1
By Bluetooth,f32m,0.046800032856192414,,1
In an advert,f32n,0.77699721503414176,,1
Prefer not to say,f32o,1.6560932316423727,,1
A sexual image or video of someone naked,f33a,6.3812563331719137,,1
A sexual image or video that shows someone's 'private parts' [translate as appropriate],f33b,0.26940983289867698,,1
An image or video that shows sexual acts or people having sex,f33c,1.0170260228073895,,1
An image or video that shows sexual acts in a violent way,f33d,4.4489454626899079,,1
Something else sexual or embarrassing,f33e,0.058033080260286522,,1
null,f34,36.921589555236864,,1
null,f35,7.685780382117736,,1
By mobile phone calls,f37a,1.3274641476493332,,1
By text messages sent to me on my phone (SMS/text or MMS),f37b,2.5366690231226001,,1
On a social networking site (e.g.; Facebook; Twitter etc.),f37c,1.3423206808205181,,1
On a media sharing platform (YouTube; Instagram; Flickr),f37d,2.9232225969291736,,1
By IM (MSN; WhatsApp; Skype; etc.),f37e,4.947916666666667,,1
In a chatroom (video chat),f37f,0.68050610015605073,,1
In an online game,f37g,11.316581632653062,,1
In a gaming community (also on the Xbox and other game consoles),f37h,15.267943731522353,,1
By 'pop up' (something appears by accident),f37i,5.6770892152262391,,1
null,f38,0.76829487730184087,,1
null,f39,4.5114190377237842,,1
I have sent someone a sexual message (e.g.; words; pictures or video) on the internet,f40a,3.2177217367885569,,1
I have posted a sexual message (e.g.; words; pictures or video) where other people could see it on the internet,f40b,0.40129870129870138,,1
I have asked someone on the internet for sexual information about him or herself (like what his or her body looks like without clothes on or sexual things he or she has done),f40c,0.32600612276361263,,1
Ways of physically harming or hurting themselves,f41a,12.013843977563045,,1
Ways of committing suicide,f41b,5.0000000000000009,,1
Ways to be very thin (such as being anorexic or bulimic),f41c,23.967414599108608,,1
Hate messages that attack certain groups or individuals (e.g.; people of different colour or religion or nationality),f41d,23.707932001768011,,1
Their experiences of taking drugs,f41e,17.577671206457065,,1
Gory or violent images,f41f,26.396765305768632,,1
Ways of courtship,f41g,114.03268401690789,,1
Ways how to find a relationship,f41h,14.957392117234363,,1
Ways to join in gambling,f41i,0.49652909070615392,,1
null,f41j,,,1
null,f41k,,,1
About cheating,f41l,18.734964149308887,,1
null,f41m,1.875,,1
About drinking alcohol,f41n,8.3087336637570921,,1
About smoking,f41o,5.3886203182993766,,1
About bullying,f41p,41.761974715636995,,1
Somebody used my personal information in a way I didn't like,f43a,9.9389646376762819,,1
The device (e.g.; phone; tablet; computer) I use got a virus or spyware,f43b,17.486568062737025,,1
I lost money by being cheated on the internet,f43c,2.5003356984267997,,1
Somebody used my password to access my information or to pretend to be me,f43d,4.0115436317551811,,1
Somebody created a page or image about me that was hostile or hurtful,f43e,0.71201972539628766,,1
I spent too much money on online games or in-app purchases,f43f,5.5917944458854949,,1
I was asked to make an in-app purchase when playing an online game (e.g.; to do well in the game),f43g,10.950035987753505,,1
Someone found out where I was because they tracked my phone or device,f43h,1.3298768208591254,,1
I have gone without eating or sleeping because of the time I spent on the internet,f45a,42.03952991650003,,1
I have experienced conflicts with family or friends because of the time I spent on the internet,f45b,13.425429555689611,,1
My grades have dropped because of the time I spent on the internet,f45c,7.2876352498912516,,1
I have tried unsuccessfully to spend less time on the internet,f45d,20.66399046384057,,1
I think the amount of time I spend on the internet causes problems for me,f45e,32.631272023456937,,1
null,f45f,91.117320044061415,,1
null,h1,13.874928827099222,,1
Your mother or father (including step/foster mother or father),h2a,19.283094218628424,,1
Your brother or sister (including step siblings),h2b,0.024135336407615039,,1
Cousin,h2i,16.174464761397068,,1
Aunt/Uncle,h2j,5.6821682336061627,,1
Grandfather/Grandmother,h2k,5.1051844864052676,,1
A friend around my age,h2c,88.33878404532507,,1
Boyfriend/Girlfriend,h2l,40.014650425224943,,1
A teacher,h2d,9.3845014272643343,,1
Classmate,h2m,25.598281406269258,,1
Someone whose job it is to help children [give examples if needed],h2e,1.5657137440883893,,1
Nanny,h2n,2.1319981751850898,,1
Godfather/Godmother,h2o,1.3770483343956439,,1
Priest/Pastor/Nun,h2p,2.6106315035160867,,1
Neighbor,h2q,0.33748832227192826,,1
Another adult you trust,h2f,29.432599727771418,,1
Someone else,h2g,1.5532052164306562,,1
No one,h2h,0.78770529954175772,,1
null,i1,12.649614783560439,,1
When I speak someone listens to what I say,i2a,6.6019568677882106,,1
My family really tries to help me,i2b,3.1227562153256656,,1
I feel safe at home,i2c,10.99946592980001,,1
My parent(s)/carer(s) sets rules about what I can do at home,i3b,8.5271347302262246,,1
My parent(s)/carer(s) sets rules about what I can do outside the home,i3c,8.0686556534324634,,1
My parent(s)/carer(s) tells me when I am doing something well,i3d,3.5925595286800758,,1
My parent(s)/carer(s) praises me for behaving well,i3a,1.3405506401184879,,1
Encourages me to explore and learn things on the internet,i4a,9.7859894899774567,,1
Suggests ways to use the internet safely,i4b,12.023618562892736,,1
Talks to me about what I do on the internet,i4c,8.5015461525069522,,1
Sits with me while I use the internet,i4d,8.2171780493824773,,1
Stays nearby when I use the internet,i4e,4.0155001350088542,,1
Does shared activities together with me on the internet,i4f,2.60737843811593,,1
Talks to me about what to do if something online bothers or upsets me,i4g,18.168778388835531,,1
Helps me when something is difficult to do or find on the internet,i4h,6.2052086218329707,,1
Explains why some websites are appropriate or inappropriate,i4i,4.8259617419854708,,1
Helps me when something bothers me on the internet,i4j,5.4819948744291658,,1
Talks to me about the commercial activities I am exposed to online,i4k,0.36294398572838721,,1
Told my parent/carer about things that bother or upset me on the internet,i5a,5.1288838216597412,,1
Helped my parent/carer to do something they found difficult on the internet,i5b,18.779943271375863,,1
Started a discussion with my parent/carer about what I do on the internet,i5c,1.2321154971162516,,1
Asked for my parent's/carer's advice on how I should act online,i5d,0.35451818059057483,,1
Asked my parent/carer for something that I have seen advertised online,i5e,0.29082189997411201,,1
Ask for your parent's/carer's help with a situation on the internet that I could not handle,i5f,3.0733267478944608,,1
Use a web or phone camera (e.g.; for Skype or video chat),i6a,14.427760967229766,,1
Download music or films,i6b,36.525515131940296,,1
Visit a social networking site (e.g.; Facebook; [insert local terms]),i6c,37.916389387928263,,1
Watch video clips (e.g.; on YouTube),i6d,0.91205045269179941,,1
Play games with other people online,i6e,3.1881813227060078,,1
Visit a chat room,i6f,27.985367303719162,,1
Use instant messaging,i6g,39.513847128393429,,1
Read/watch news online,i6h,23.078342351854403,,1
Use the internet for school work,i6i,17.902493285792588,,1
Spend time in a virtual world (e.g.; Habbo; Club Penguin; Minecraft [add examples as needed]),i6j,1.4427571994814086,,1
Put (or post) photos; videos or music online to share with others (including social networking or instant messaging),i6k,43.288127570992437,,1
null,i7a,8.1178862530335607,,1
null,i7b,4.5162825180684356,,1
null,i7c,1.5012117526188082,,1
null,i7d,7.868659939234262,,1
null,i7e,27.329295267360475,,1
null,i7f,22.255684524937571,,1
null,i7g,8.9823784926746075,,1
null,i7h,44.471821391608053,,1
null,i7i,6.759221427568205,,1
null,i8a,0.019988286697208462,,1
null,i8b,2.7610013456627587,,1
null,i8c,3.0959093505757815,,1
null,i8d,1.5567221679292935,,1
null,i8e,3.1938288121909446,,1
null,i8f,0.046909418332854821,,1
null,j1,0.71532407668289577,,1
Suggested ways to use the internet safely,j5a,43.986974822632455,,1
Encouraged me to explore and learn things on the internet,j5b,35.016606150803675,,1
Made rules about what I can do on the internet at school,j5c,26.250042725958856,,1
Helped me when I found something difficult to do or find on the internet,j5d,23.558154185550134,,1
Talked to me about what I do on the internet,j5e,13.35373641682388,,1
Explained why some websites are good or bad,j5f,32.748909309430871,,1
Suggested ways to behave towards other people online,j5g,47.833233107595781,,1
Helped me in the past when something has bothered me on the internet,j5h,19.019675459476662,,1
In general; talked to me about what I would do if something on the internet ever bothered me,j5i,26.059880391767713,,1
My friends really try to help me,k1a,15.045653487228266,,1
I can count on my friends when things go wrong,k1b,31.705868974386053,,1
I can talk about my problems with my friends,k1c,53.555281157481652,,1
I get worried when I ﬁnd out my friends are having fun without me ,k1d,12.665283570460632,,1
Suggested ways to use the internet safely,k2a,40.099255978008131,,1
Encouraged me to explore and learn things on the internet,k2b,35.961707944442168,,1
Helped me when I found something difficult to do on the internet,k2c,53.677291588560337,,1
Explained why some websites are good or bad,k2d,38.173294253619247,,1
Suggested ways to behave towards other people on the internet,k2e,32.31873525255827,,1
Helped me in the past when something has bothered me on the internet,k2f,30.95031984352504,,1
null,k3,51.546499016475437,,1
I feel safe in the area where I live,k4a,5.1136911638914899,,1
It is safe for younger children to play outside during the day,k4b,2.6792205056949965,,1
You can trust people around here,k4c,0.32061456495893087,,1
null,a14,18.378783874174033,,1
null,a15,1.3911559333031502,,1
null,a16,1.6945117375822263,,1
null,a17,1.7396232187043066,,1
null,a17a,14.94299618972547,,1
null,a18,10.021313779337195,,1
