Question,Feature,Chi,Higher Or Lower,Degrees of Freedom
Have the same documents; contacts or apps on all devices that I use (e.g. smartphone; tablet; PC),e3d,0.0035511833156508608,+,1
Block pop ups which promote apps; games or services I have to pay for (unrequested windows that appear during web surfing),e3e,0.19890105944823261,-,1
Protect a smartphone with a PIN/with a screen pattern,e3f,0.011678252657647875,-,1
Update my status on the social networking site I use the most,e3g,0.13257717885769207,+,1
Find information on how to use smartphones safely,e3h,3.8583386954717698,+,1
Compare similar apps to choose the one that is most reliable,e3i,3.7028221693301577,+,1
Take a picture or a video with my smartphone and post it onto social media,e3j,0.32023576782084717,-,1
Twitter,d1d,0.68245326799506711,+,1
Viber,d1e,0.091546066175463264,-,1
Skype,d1f,0.13782235318781047,+,1
Facebook,d1a,1.3005536823883528,-,1
Instagram,d1c,0.25263945556815204,+,1
WhatsApp,d1b,1.0906699527757826,-,1
YouTube,d1g,2.6636763306467217,+,1
Spotify,d1h,0.77926062279490715,-,1
Wikipedia,d1i,1.5976922897889898,+,1
Tumblr,d1j,0.20711286240220891,+,1
I find it easier to be myself online than when I am with people face-to-face,d2d,0.0018374262512273953,-,1
I talk about different things online than I do when speaking to people face-to-face,d2e,0.35694047294587583,-,1
I talk about private things online which I do not talk about with people face-to-face,d2f,1.8346092568733579,-,1
I feel safe on the internet,d2a,4.6834307878130828,-,1
I find other people are kind and helpful on the internet,d2b,0.95810454077225338,-,1
I know what to do if someone acts online in a way I don't like,d2c,0.86214081543883214,+,1
null,d12,2.7255634991952133,+,1
null,d13,0.15499614892308378,+,1
Facebook/Messenger,d14a,6.4949204347921041,,5
Skype,d14b,2.3546570675741703,,5
Viber,d14c,1.7479700633120192,,5
WeChat,d14d,9.0344043842544561,,5
Instagram,d14e,5.244647520760954,,5
Twitter,d14f,14.481673139282758,,5
YouTube/Hangout (Google),d14g,4.8794837568966853,,5
Minecraft,d15a,1.6715350610501234,+,1
Warcraft DOTA,d15b,1.4748690864343903,+,1
DOTA 2,d15c,0.01312484898691792,+,1
League of Legends,d15d,6.1536248826540563,+,1
Counterstrike,d15e,0.57476399665305222,-,1
Others,d15f,0.84732906406794983,-,1
null,d7a,1.3456691307893869,+,1
null,d7b,0.22633244098320757,+,1
null,d7c,0.27765574202618404,+,1
null,d8,1.585014656378072,-,1
A photo that clearly shows your face,d9a,0.0012130995181842776,+,1
Your last name,d9b,0.72495428761391112,-,1
Your address,d9c,0.5907226533707659,-,1
Your phone number,d9d,3.2147783960738314,+,1
Your school,d9e,1.6229579287054832,+,1
Your correct age,d9f,0.72999433234356681,+,1
An age that is not your real age,d9g,0.78588130278216939,-,1
Places you've dined and visited,d9j,0.13373159586268379,-,1
Pictures showing whole body,d9k,0.029498673340992349,+,1
null,d10,0.31466025495155237,+,1
Looked for new friends or contacts on the internet,f1a,0.69845763344632228,-,1
Sent my personal information (e.g.; my full name; address or phone number) to someone I have never met face-to-face,f1b,0.12182362759558496,-,1
Added people to my friends or contacts I have never met face-to-face,f1c,0.2527280211467558,-,1
Pretended to be a different kind of person online from who I really am,f1d,0.01018113310492365,-,1
Sent a photo or video of myself to someone I have never met face-to-face,f1e,0.7381634446177795,+,1
Post my current location and those I had been to,f1f,0.0060629681041247246,-,1
Post my new stuff and clothes,f1g,0.62219289595254967,+,1
Post messages or love quotes that pertain to the boy/girl whom I have a crush on,f1h,0.025180074000519692,-,1
Seek to get acquainted or befriend persons who are Non-Filipinos (foreigners),f1i,2.5202070896507993,-,1
Engage in chat activities with a person whom I only met on internet,f1j,0.41486789123840162,-,1
Do video calls with a person whom I only met on internet,f1k,2.8161784718349128,-,1
Receive offers or gifts online,f1l,0.06214690150136612,+,1
null,f2,0.20497870780905483,-,1
null,f3,2.2265306471797941,-,1
null,f4,0.1403582718651212,-,1
null,f5,,-,1
I've met face to face with a person I just got acquainted on internet but is already known by my friends or relatives,f6a,0.57010135135135132,+,1
I've met face to face with a person I just got acquainted on internet and who is totally unknown to anyone I personally know,f6b,0.85807150595883019,-,1
I've met with a foreigner (different nationality),f6c,1.9868493150684929,+,1
I've personally met with an older person,f6d,0.68391745823779904,-,1
I've met face to face with a person I just got acquainted on internet and she/he was accompanied by another girl/boy,f6e,0.61211622807017552,-,1
I've met with another woman like myself whom i just got acquainted with on internet,f6f,1.4060980998674328,-,1
I've met with another man like myself whom i just got acquainted with on internet,f6g,,-,1
I've met with LGBT person (lesbian; gay; bisexual; transgender) whom i just got acquainted with on internet,f6h,3.5492957746478875,+,1
null,f8,1.2517647058823529,-,1
null,f11,0.14276982386104506,-,1
null,f12,0.094686869623687039,+,1
null,f13,7.191136655745649e-05,-,1
My mother or father (or step/foster mother or father),f14a,0.63625773099182903,-,1
My brother or sister (orstep/foster/half siblings),f14b,0.31501350700351849,-,1
Cousin,f14j,0.010098702903708097,+,1
Aunt/Uncle,f14k,2.1844687064966397,+,1
Grandfather/Grandmother,f14l,1.4537431287735421,+,1
Nanny,f14m,0.044104040300195338,-,1
A friend around my age,f14c,0.11254785513085501,-,1
Classmate,f14n,2.2263006602655029,+,1
Boyfriend/Girlfriend,f14o,0.18911946567810406,+,1
A teacher,f14d,0.55786405032100683,+,1
Someone whose job it is to help children,f14e,0.22691209139955573,-,1
Godfather/Godmother,f14p,3.2193783278676964,+,1
Priest/Pastor/Nun,f14q,,-,1
Neighbor,f14r,0.52189781021897819,-,1
Another adult I trust,f14f,0.13652508854312204,+,1
Someone else,f14g,0.22691209139955573,-,1
I didn't talk to anyone,f14h,1.4537431287735421,+,1
Prefer not to say,f14i,0.22691209139955573,-,1
null,f15,0.60238167938931297,-,1
I ignored the problem or hoped the problem would go away by itself,f16a,0.12539313399778504,+,1
I closed the window or app,f16b,0.80593424218123533,-,1
I felt a bit guilty about what went wrong,f16c,0.8581058308055276,-,1
I tried to get the other person to leave me alone,f16d,0.0061753787070620925,+,1
I tried to get back at the other person,f16e,0.039051116162499261,-,1
I stopped using the internet for a while,f16f,1.3105846555096718,-,1
I deleted any messages from the other person,f16g,0.24068283028203855,-,1
I changed my privacy/ contact settings,f16h,0.95829995932094625,+,1
I blocked the person from contacting me,f16i,0.39877489573006231,+,1
I reported the problem online  (e.g.; clicked on a ‘report abuse’ button; contacted an internet advisor or Internet Service Provider (ISP)),f16j,3.497941001087375,+,1
Other actions taken,f16k,0.41885471367841959,-,1
null,f18,0.10826673326673328,-,1
null,f19,0.035140010981253432,+,1
null,f20a,0.82154103479036644,-,1
null,f20b,0.24021826673080987,+,1
By mobile phone calls,f21a,1.7508417508417509,-,1
By messages sent to me on my phone (SMS/TEXT or MMS),f21b,3.1515151515151514,-,1
On a social networking site (e.g. Facebook; Twitter etc.),f21c,3.0241812059993882,+,1
On a media sharing platform (YouTube; Instagram; Flickr),f21d,0.21010101010101015,-,1
By instant messaging (MSN; What’s app; Skype etc.),f21e,0.15601560156015601,-,1
In a chatroom,f21f,1.099365750528541,-,1
In an online game,f21g,0.15601560156015601,-,1
Some other way,f21h,1.4731824876154769,+,1
Prefer not to say,f21i,0.050995390801216053,-,1
Nasty or hurtful messages were sent to me,f22a,0.9521019974615107,+,1
Nasty or hurtful messages were passed around or posted where others could see,f22b,0.00029766288604114499,+,1
I was left out or excluded from a group or activity on the internet,f22c,0.78649228939083993,-,1
I was threatened on the internet,f22d,0.077200693437541726,-,1
Other nasty or hurtful things happened to me on the internet,f22e,0.076553057120284054,-,1
null,f23,2.974295857988166,-,1
null,f24,0.020074936811010604,+,1
null,f25,0.015985022591185529,+,1
null,f26a,1.015037593984963,+,1
null,f26b,1.4178206381202538,+,1
By mobile phone calls,f27a,0.87388888888888927,+,1
By messages sent by the phone (SMS/Text or MMS),f27b,2.9662698412698409,-,1
On a social networking site (e.g.; Facebook; Twitter),f27c,1.0616666666666668,-,1
By instant messaging (MSN; WhatsApp; Skype etc.),f27d,0.17195767195767195,-,1
On a media sharing platform (YouTube; Instagram; Flickr),f27e,0.17195767195767195,-,1
In a chatroom,f27f,0.98484848484848497,-,1
In an online game,f27g,1.1555555555555554,+,1
Some other way,f27h,0.74976459510357807,+,1
Prefer not to say,f27i,0.084635416666666671,-,1
null,f28,2.8524972553122172,+,1
null,f29,0.95076921180265517,+,1
In a magazine or book,f31a,0.044211108040895425,+,1
On television; film,f31b,0.61268412077734979,-,1
Via a mobile phone; computer; tablet or anyother online device,f31c,0.04582558745540042,-,1
On an online video sharing platform (e.g. YouTube; [add local examples]),f32d,0.01817811979914934,+,1
On an online photo sharing platform (e.g. Instagram; Flickr; [add local examples]),f32e,0.033064484939941491,-,1
On a social networking site (e.g. Facebook; Twitter; [add local examples]),f32f,0.77373098842398491,+,1
In a chatroom,f32g,3.7629342893879782e-05,+,1
In an online game,f32h,0.34095685065844783,-,1
On an adult/X-rated website,f32i,0.62833476764199636,-,1
By popups on the internet (unrequested windows that appear during web surfing),f32j,8.0401267720023082,+,1
By instant messaging (MSN; WhatsApp; Skype; [add local examples]),f32k,0.20222268383880349,-,1
By text (SMS); images (MMS); or otherwise on my mobile phone,f32l,4.1687040369269299,+,1
By Bluetooth,f32m,0.48295535081502483,-,1
In an advert,f32n,3.4175272214844288,+,1
Prefer not to say,f32o,2.4778195810039945,+,1
A sexual image or video of someone naked,f33a,2.0905992162751392,+,1
A sexual image or video that shows someone's 'private parts' [translate as appropriate],f33b,2.795405828143636,+,1
An image or video that shows sexual acts or people having sex,f33c,8.5635342524926941,+,1
An image or video that shows sexual acts in a violent way,f33d,1.8182807991726094e-05,+,1
Something else sexual or embarrassing,f33e,0.28267046804466622,+,1
null,f34,0.82258634579163559,+,1
null,f35,0.24692042257259639,-,1
By mobile phone calls,f37a,0.00016121212121212079,+,1
By text messages sent to me on my phone (SMS/text or MMS),f37b,1.9727782208797171,-,1
On a social networking site (e.g.; Facebook; Twitter etc.),f37c,0.0040366913675200919,+,1
On a media sharing platform (YouTube; Instagram; Flickr),f37d,1.3606292620909555,+,1
By IM (MSN; WhatsApp; Skype; etc.),f37e,0.165350697292863,-,1
In a chatroom (video chat),f37f,0.45911425265368283,-,1
In an online game,f37g,0.009337860780984697,-,1
In a gaming community (also on the Xbox and other game consoles),f37h,1.764388378419999,+,1
By 'pop up' (something appears by accident),f37i,0.81252567835515599,-,1
null,f38,0.43715642903544694,-,1
null,f39,,-,1
I have sent someone a sexual message (e.g.; words; pictures or video) on the internet,f40a,,-,1
I have posted a sexual message (e.g.; words; pictures or video) where other people could see it on the internet,f40b,,-,1
I have asked someone on the internet for sexual information about him or herself (like what his or her body looks like without clothes on or sexual things he or she has done),f40c,,-,1
Ways of physically harming or hurting themselves,f41a,8.9793297340461984e-05,+,1
Ways of committing suicide,f41b,,-,1
Ways to be very thin (such as being anorexic or bulimic),f41c,0.73652976680470239,-,1
Hate messages that attack certain groups or individuals (e.g.; people of different colour or religion or nationality),f41d,0.24927250409639867,-,1
Their experiences of taking drugs,f41e,1.9544066788850805,-,1
Gory or violent images,f41f,0.2172558584728651,+,1
Ways of courtship,f41g,0.862651763393115,-,1
Ways how to find a relationship,f41h,0.024171398877383732,-,1
Ways to join in gambling,f41i,0.45737588294510445,-,1
null,f41j,,-,1
null,f41k,,-,1
About cheating,f41l,0.040151494040132144,-,1
null,f41m,,-,1
About drinking alcohol,f41n,0.3273466121751531,-,1
About smoking,f41o,1.8817409708826718,-,1
About bullying,f41p,0.011944370450113605,-,1
Somebody used my personal information in a way I didn't like,f43a,0.57386688119865237,-,1
The device (e.g.; phone; tablet; computer) I use got a virus or spyware,f43b,0.065795091215836821,-,1
I lost money by being cheated on the internet,f43c,0.00028739488377201982,-,1
Somebody used my password to access my information or to pretend to be me,f43d,0.48310567936736165,-,1
Somebody created a page or image about me that was hostile or hurtful,f43e,2.0031091435650992,-,1
I spent too much money on online games or in-app purchases,f43f,0.024744087081749435,-,1
I was asked to make an in-app purchase when playing an online game (e.g.; to do well in the game),f43g,1.8313431938431939,-,1
Someone found out where I was because they tracked my phone or device,f43h,0.42257776008005471,-,1
I have gone without eating or sleeping because of the time I spent on the internet,f45a,0.95611182458164168,-,1
I have experienced conflicts with family or friends because of the time I spent on the internet,f45b,0.31661524434847427,-,1
My grades have dropped because of the time I spent on the internet,f45c,0.9133657360088826,-,1
I have tried unsuccessfully to spend less time on the internet,f45d,1.0816638759626196,+,1
I think the amount of time I spend on the internet causes problems for me,f45e,2.1355762288603897,+,1
null,f45f,4.170740327984042,+,1
null,h1,3.6094947273153788,-,1
Your mother or father (including step/foster mother or father),h2a,1.6618021139858226,+,1
Your brother or sister (including step siblings),h2b,0.075820265216159366,+,1
Cousin,h2i,1.8478466723579334,-,1
Aunt/Uncle,h2j,2.1470236975117389,+,1
Grandfather/Grandmother,h2k,0.044404771226476687,+,1
A friend around my age,h2c,0.60989939869419429,+,1
Boyfriend/Girlfriend,h2l,2.0712844103687482,-,1
A teacher,h2d,0.11318378345412893,+,1
Classmate,h2m,0.22861326054753364,+,1
Someone whose job it is to help children [give examples if needed],h2e,0.85064972105917636,-,1
Nanny,h2n,0.052244725218054205,-,1
Godfather/Godmother,h2o,0.742573327718276,-,1
Priest/Pastor/Nun,h2p,7.3253820052852667,+,1
Neighbor,h2q,0.50482651724838812,+,1
Another adult you trust,h2f,0.058807795443903008,+,1
Someone else,h2g,0.68872496077851808,-,1
No one,h2h,1.2880834744152299,-,1
null,i1,3.7823021346724954,-,1
When I speak someone listens to what I say,i2a,0.96432955382613761,+,1
My family really tries to help me,i2b,2.9077198386865644,+,1
I feel safe at home,i2c,3.6726450906111339,+,1
My parent(s)/carer(s) sets rules about what I can do at home,i3b,7.0468909091965131,+,1
My parent(s)/carer(s) sets rules about what I can do outside the home,i3c,0.21762597897848365,+,1
My parent(s)/carer(s) tells me when I am doing something well,i3d,0.35635956982452816,+,1
My parent(s)/carer(s) praises me for behaving well,i3a,1.9622627409538869,+,1
Encourages me to explore and learn things on the internet,i4a,0.48854183014103314,-,1
Suggests ways to use the internet safely,i4b,0.021977099032714675,+,1
Talks to me about what I do on the internet,i4c,1.052021917573025,-,1
Sits with me while I use the internet,i4d,0.42296256415594558,+,1
Stays nearby when I use the internet,i4e,0.013350072889864466,-,1
Does shared activities together with me on the internet,i4f,0.38953536884751028,+,1
Talks to me about what to do if something online bothers or upsets me,i4g,0.1736159799833833,+,1
Helps me when something is difficult to do or find on the internet,i4h,0.23701571308624139,+,1
Explains why some websites are appropriate or inappropriate,i4i,0.18224148652909716,+,1
Helps me when something bothers me on the internet,i4j,0.015329246588886597,+,1
Talks to me about the commercial activities I am exposed to online,i4k,0.032788356336953747,-,1
Told my parent/carer about things that bother or upset me on the internet,i5a,0.023558962095874235,+,1
Helped my parent/carer to do something they found difficult on the internet,i5b,0.55530168561021542,+,1
Started a discussion with my parent/carer about what I do on the internet,i5c,1.4729786603778181,+,1
Asked for my parent's/carer's advice on how I should act online,i5d,0.84535010075343064,+,1
Asked my parent/carer for something that I have seen advertised online,i5e,0.049489714613962274,-,1
Ask for your parent's/carer's help with a situation on the internet that I could not handle,i5f,0.7089355983634924,+,1
Use a web or phone camera (e.g.; for Skype or video chat),i6a,2.034848344064903,+,1
Download music or films,i6b,2.0023247637619908,-,1
Visit a social networking site (e.g.; Facebook; [insert local terms]),i6c,0.31248507822158922,+,1
Watch video clips (e.g.; on YouTube),i6d,0.45727976853536789,+,1
Play games with other people online,i6e,0.05464835426873204,-,1
Visit a chat room,i6f,0.17020497247601918,-,1
Use instant messaging,i6g,0.12947165135105304,+,1
Read/watch news online,i6h,0.8552406032869414,+,1
Use the internet for school work,i6i,0.18843068994073831,+,1
Spend time in a virtual world (e.g.; Habbo; Club Penguin; Minecraft [add examples as needed]),i6j,1.5524915807413535,-,1
Put (or post) photos; videos or music online to share with others (including social networking or instant messaging),i6k,0.42522722201146451,+,1
null,i7a,0.20210660955094326,-,1
null,i7b,0.0007296831331166096,+,1
null,i7c,2.0045690883980205,+,1
null,i7d,6.3845863532712803,+,1
null,i7e,0.24657387684690041,-,1
null,i7f,2.6531911472581751,+,1
null,i7g,0.30040887861105575,+,1
null,i7h,0.60948758794781566,+,1
null,i7i,0.73970736567992712,-,1
null,i8a,2.2952895103031272,+,1
null,i8b,1.7551511907630233,+,1
null,i8c,7.4163317663920951,+,1
null,i8d,1.7180501119963261,+,1
null,i8e,0.84180703554461578,+,1
null,i8f,0.16956467083343865,+,1
null,j1,1.2426706088471438,+,1
Suggested ways to use the internet safely,j5a,0.10199291857140309,-,1
Encouraged me to explore and learn things on the internet,j5b,0.034448474620647603,+,1
Made rules about what I can do on the internet at school,j5c,0.46101708424652255,+,1
Helped me when I found something difficult to do or find on the internet,j5d,0.42364347997559709,+,1
Talked to me about what I do on the internet,j5e,1.4721746228696506,+,1
Explained why some websites are good or bad,j5f,5.8557322045512583,+,1
